2000130667768	1
2000009694277	1
2000129748522	1
2000762916180	1
2000766027455	1
2000766027431	1
2000129925336	1
2000130838755	1
2000129883674	1
2000130389615	1
2000130838090	1
2000130739083	1
2000290194036	1
2000130739045	1
2000130190587	1
2000762917194	1
2000130738901	1
2000222385242	1
2000222385204	1
2000130758282	1
2000129766755	1
2000129763655	1
2000762941243	1
2000130838694	1
2000222239200	1
2000130676838	1
2000222269870	1
2000130478357	1
2000222633411	1
2000766195413	1
2000762851931	1
2000031841489	1
2000762999077	1
2000765978796	1
2000031841236	1
2000031841250	1
2000130615813	1
2000290328363	1
2001880166471	1
2001880166471	1
2001880166471	1
2001880166471	1
2001880166471	1
2000765978444	1
2000761521859	1
2000989328551	1
2000999664816	1
2000761434432	1
2000761610447	1
2000761540621	1
2000130047140	1
2000761553270	1
2000290178159	1
2000290248562	1
2000130930299	1
2000130929859	1
2000761535719	1
2000009585360	1
2000761600318	1
2000290327441	1
2000129738936	1
2000762957459	1
2000222360645	1
2000290357639	1
2000761440631	1
2000761600516	1
2001880193149	1
2001880193149	1
2000761532800	1
2000129912909	1
2000989480884	1
2000989523864	1
2000762865532	1
2000762865532	1
2000762865532	1
2000762865532	1
2000130750804	1
2000130750880	1
2000130750798	1
2000130750880	1
2000999099915	1
2000999126352	1
2000999115608	1
2000999115608	1
2000998997076	1
2000999113994	1
2000999174667	1
2000999177392	1
2000762863569	1
2000999174667	1
2000999109317	1
2000999109317	1
2000999120336	1
2000999126338	1
2000999178368	1
2000999120336	1
2000999099786	1
2000999126130	1
2000999126130	1
2000999126130	1
2000999126284	1
2000999126338	1
2000999126130	1
2000999172281	1
2000999110443	1
2000999110443	1
2000999110443	1
2000999169991	1
2000999169991	1
2000999172281	1
2000999178375	1
2000762863569	1
2000762952102	1
2000762952102	1
2000762952102	1
2000762952102	1
2000762952102	1
2000999178375	1
2000998948771	1
2000999172540	1
2000762952102	1
2000765865393	1
2000999178153	1
2000999178153	1
2000999178207	1
2000999178207	1
2000999109218	1
2000999056567	1
2000999056567	1
2000999115554	1
2000999072406	1
2000999172526	1
2000998864460	1
2000999172533	1
2000999172533	1
2000999174704	1
2000999178276	1
2000999110351	1
2000998997076	1
2000999110351	1
2000999109386	1
2000999109386	1
2000999115592	1
2000999109386	1
2000999115578	1
2000999124136	1
2000999098673	1
2000998997076	1
2000998997076	1
2000999174728	1
2000999115523	1
2000999172410	1
2000999174698	1
2000999087967	1
2000130829814	1
2000999174711	1
2000999174711	1
2000999174728	1
2000998997076	1
2000999006739	1
2000989711421	1
2000999178283	1
2000989681878	1
2000999109386	1
2000999109386	1
2000999178351	1
2000999177484	1
2000999178351	1
2000999177484	1
2000989493129	1
2000130829814	1
2000130829814	1
2000999177699	1
2000130829838	1
2000999099984	1
2000999109430	1
2000999109478	1
