2001880824982	1
2000761550859	1
2000999377808	1
2000999377792	1
2000999949296	1
2001880798146	1
2000766235515	1
2001880166631	1
2000999989803	1
2000999969034	1
2000765982250	1
2000765982250	1
2000999875434	1
2000989531265	1
2001880149924	1
2000290419047	1
2000130890715	1
2000999089732	1
2000290260052	1
2000989431398	1
2000989467502	1
2000989431398	1
2001880242984	1
2000999784613	1
2000998940188	1
2000766000960	1
2000761436238	1
2000290467062	1
2000999089725	1
2000999089732	1
2000989531302	1
2001880873560	1
2000290322743	1
2001880832079	1
2000290322743	1
2000222288079	1
2000999010712	1
2000999010712	1
2000999963230	1
2000989691020	1
2000999451799	1
2000999451812	1
2000999840197	1
2000989430476	1
2001880891762	1
2001880891793	1
2001880891816	1
2000989520085	1
2001880800320	1
2001880892325	1
2001880892318	1
2001880892301	1
2001880891786	1
2001880891823	1
2001880891779	1
2001880800344	1
2001880876288	1
2001880580796	1
2000999089206	1
2001880151958	1
2001880510007	1
2000290272871	1
2000290272871	1
2000999001505	1
2000222287010	1
2000761364531	1
2000761364531	1
2001880816826	1
2001880816802	1
2000130033471	1
2000761525765	1
2000999001505	1
2001880892370	1
2001880691454	1
2000999875281	1
2000999840166	1
2000765706597	1
2000999368219	1
2000999001338	1
2001880891809	1
2001880892134	1
2001880892097	1
2001880891830	1
2001880892103	1
2001880892110	1
2001880892073	1
2001880892080	1
2001880892066	1
2001880892127	1
2001880149665	1
2001880832048	1
2001880831768	1
2001880831775	1
2001880832055	1
2000989441977	1
2000989442028	1
2000762842496	1
2000989487159	1
2000766074480	1
2000130873589	1
2001880657221	1
2000765706931	1
2000998905149	1
2001880797910	1
2001880215353	1
2000989475316	1
2000989475316	1
2000999010712	1
2000999949289	1
2000761391889	1
2001880800344	1
2000222488738	1
2000222488738	1
2000989690832	1
2001880215322	1
2000999839948	1
2000999839894	1
2000999840029	1
2000999839924	1
2000999839924	1
2001880151712	1
2000999839948	1
2000766034484	1
2001880510236	1
2001880508332	1
2001880508271	1
2001880508554	1
2001880508530	1
2000766074510	1
2000766174760	1
2000766174777	1
2001880427442	1
2000999840203	1
2000999840029	1
2001880211355	1
2000999000928	1
2000290193770	1
2001880211362	1
2000989457534	1
2000766174807	1
2000766074527	1
2000766074527	1
2000766074510	1
2000766074602	1
2000766074510	1
2000999021701	1
2000766074558	1
2000766147634	1
2001880416163	1
2000999344985	1
2001880416293	1
2001880416293	1
2001880416163	1
2001880575785	1
2000999839887	1
2000999839863	1
2000999839856	1
2000999839887	1
2000999839856	1
2000766177907	1
2000999839863	1
2000999839870	1
2001880138683	1
2000999839894	1
2000989467502	1
2000761562562	1
2000766070307	1
2000999525773	1
2000130033471	1
2000999525759	1
2001880416064	1
2000999211935	1
2001880416088	1
2000766147641	1
2001880575792	1
2001880575808	1
2001880840609	1
2001880840609	1
2000998871000	1
2000989339953	1
2000999211966	1
2000999525711	1
2000998871000	1
2000999211935	1
2000999211959	1
2000999211966	1
2000999211966	1
2000989431688	1
2000989674238	1
2000999839825	1
2000999839788	1
2000999839832	1
2000999839764	1
2000999348129	1
2000999646430	1
2000999839764	1
2000999839849	1
2000999839832	1
2000999839801	1
2000999839757	1
2000999839788	1
2000999839795	1
2000999839849	1
2000999839795	1
2000999839801	1
2000999839825	1
2000999839818	1
2000130468334	1
2000999374487	1
2000766070864	1
2000999094620	1
2000999021701	1
2000761369024	1
2000766174746	1
2001880415975	1
2001880463495	1
2001880416095	1
2001880416095	1
2000989699552	1
2000761369024	1
2000766235638	1
2000766074503	1
2000766074596	1
2000766074589	1
2000766235638	1
2000766074589	1
2000766235638	1
2000766074558	1
2000766074527	1
2000222235684	1
2000222235684	1
2000766074503	1
2000766074497	1
2000766235638	1
2000766074503	1
2000766074480	1
